,beta,edge_num,gamma,lamuda10:,lamuda1:,lamuda2:,lamuda3:,lamuda4:,lamuda5:,lamuda6:,lamuda7:,lamuda8:,lamuda9:,node_num
864,0.352050781,20,0.5,-0.447104119,4.232735299,-3.122533941,-2.229680084,-1.588383501,1.647871717,1.03010924,0.700975411,0.304140558,-0.528130581,10
865,0.412207031,20,0.6,-0.447104119,4.232735299,-3.122533941,-2.229680084,-1.588383501,1.647871717,1.03010924,0.700975411,0.304140558,-0.528130581,10
866,0.480224609,20,0.7,-0.447104119,4.232735299,-3.122533941,-2.229680084,-1.588383501,1.647871717,1.03010924,0.700975411,0.304140558,-0.528130581,10
867,0.562890625,20,0.8,-0.447104119,4.232735299,-3.122533941,-2.229680084,-1.588383501,1.647871717,1.03010924,0.700975411,0.304140558,-0.528130581,10
868,0.607763672,20,0.9,-0.447104119,4.232735299,-3.122533941,-2.229680084,-1.588383501,1.647871717,1.03010924,0.700975411,0.304140558,-0.528130581,10
869,0.684082031,20,1,-0.447104119,4.232735299,-3.122533941,-2.229680084,-1.588383501,1.647871717,1.03010924,0.700975411,0.304140558,-0.528130581,10
870,0.068359375,20,0.1,-1.848256209,4.440745193,1.845300629,1.18935454,0.577825221,0.182486304,-1.189298072,-0.851934887,-2.387354587,-1.958868133,10
871,0.141015625,20,0.2,-1.848256209,4.440745193,1.845300629,1.18935454,0.577825221,0.182486304,-1.189298072,-0.851934887,-2.387354587,-1.958868133,10
872,0.217089844,20,0.3,-1.848256209,4.440745193,1.845300629,1.18935454,0.577825221,0.182486304,-1.189298072,-0.851934887,-2.387354587,-1.958868133,10
873,0.283984375,20,0.4,-1.848256209,4.440745193,1.845300629,1.18935454,0.577825221,0.182486304,-1.189298072,-0.851934887,-2.387354587,-1.958868133,10
874,0.360839844,20,0.5,-1.848256209,4.440745193,1.845300629,1.18935454,0.577825221,0.182486304,-1.189298072,-0.851934887,-2.387354587,-1.958868133,10
875,0.421582031,20,0.6,-1.848256209,4.440745193,1.845300629,1.18935454,0.577825221,0.182486304,-1.189298072,-0.851934887,-2.387354587,-1.958868133,10
876,0.517138672,20,0.7,-1.848256209,4.440745193,1.845300629,1.18935454,0.577825221,0.182486304,-1.189298072,-0.851934887,-2.387354587,-1.958868133,10
877,0.578515625,20,0.8,-1.848256209,4.440745193,1.845300629,1.18935454,0.577825221,0.182486304,-1.189298072,-0.851934887,-2.387354587,-1.958868133,10
878,0.610400391,20,0.9,-1.848256209,4.440745193,1.845300629,1.18935454,0.577825221,0.182486304,-1.189298072,-0.851934887,-2.387354587,-1.958868133,10
879,0.734863281,20,1,-1.848256209,4.440745193,1.845300629,1.18935454,0.577825221,0.182486304,-1.189298072,-0.851934887,-2.387354587,-1.958868133,10
880,0.069921875,20,0.1,0.825943381,4.23314497,-2.974902273,-2.06656646,-1.647653484,-1,-0.496279779,0.21702247,1.59142787,1.317863305,10
881,0.142578125,20,0.2,0.825943381,4.23314497,-2.974902273,-2.06656646,-1.647653484,-1,-0.496279779,0.21702247,1.59142787,1.317863305,10
882,0.215917969,20,0.3,0.825943381,4.23314497,-2.974902273,-2.06656646,-1.647653484,-1,-0.496279779,0.21702247,1.59142787,1.317863305,10
883,0.280859375,20,0.4,0.825943381,4.23314497,-2.974902273,-2.06656646,-1.647653484,-1,-0.496279779,0.21702247,1.59142787,1.317863305,10
884,0.359863281,20,0.5,0.825943381,4.23314497,-2.974902273,-2.06656646,-1.647653484,-1,-0.496279779,0.21702247,1.59142787,1.317863305,10
885,0.431542969,20,0.6,0.825943381,4.23314497,-2.974902273,-2.06656646,-1.647653484,-1,-0.496279779,0.21702247,1.59142787,1.317863305,10
886,0.469970703,20,0.7,0.825943381,4.23314497,-2.974902273,-2.06656646,-1.647653484,-1,-0.496279779,0.21702247,1.59142787,1.317863305,10
887,0.569921875,20,0.8,0.825943381,4.23314497,-2.974902273,-2.06656646,-1.647653484,-1,-0.496279779,0.21702247,1.59142787,1.317863305,10
888,0.617431641,20,0.9,0.825943381,4.23314497,-2.974902273,-2.06656646,-1.647653484,-1,-0.496279779,0.21702247,1.59142787,1.317863305,10
889,0.679199219,20,1,0.825943381,4.23314497,-2.974902273,-2.06656646,-1.647653484,-1,-0.496279779,0.21702247,1.59142787,1.317863305,10
890,0.075390625,20,0.1,-2,4.222800338,2.106667886,1.074652366,1.267857797,-0.345334182,-2.230069565,-1,-1.347397547,-1.749177094,10
891,0.141796875,20,0.2,-2,4.222800338,2.106667886,1.074652366,1.267857797,-0.345334182,-2.230069565,-1,-1.347397547,-1.749177094,10
892,0.210644531,20,0.3,-2,4.222800338,2.106667886,1.074652366,1.267857797,-0.345334182,-2.230069565,-1,-1.347397547,-1.749177094,10
893,0.287890625,20,0.4,-2,4.222800338,2.106667886,1.074652366,1.267857797,-0.345334182,-2.230069565,-1,-1.347397547,-1.749177094,10
894,0.359863281,20,0.5,-2,4.222800338,2.106667886,1.074652366,1.267857797,-0.345334182,-2.230069565,-1,-1.347397547,-1.749177094,10
895,0.436230469,20,0.6,-2,4.222800338,2.106667886,1.074652366,1.267857797,-0.345334182,-2.230069565,-1,-1.347397547,-1.749177094,10
896,0.504150391,20,0.7,-2,4.222800338,2.106667886,1.074652366,1.267857797,-0.345334182,-2.230069565,-1,-1.347397547,-1.749177094,10
897,0.562109375,20,0.8,-2,4.222800338,2.106667886,1.074652366,1.267857797,-0.345334182,-2.230069565,-1,-1.347397547,-1.749177094,10
898,0.616552734,20,0.9,-2,4.222800338,2.106667886,1.074652366,1.267857797,-0.345334182,-2.230069565,-1,-1.347397547,-1.749177094,10
899,0.750488281,20,1,-2,4.222800338,2.106667886,1.074652366,1.267857797,-0.345334182,-2.230069565,-1,-1.347397547,-1.749177094,10
900,0.070703125,20,0.1,-1.097997997,4.301269627,-2.853474096,1.715908526,1.184509538,0.824152639,-2.316490484,0.026794809,-0.604969889,-1.179702673,10
901,0.138671875,20,0.2,-1.097997997,4.301269627,-2.853474096,1.715908526,1.184509538,0.824152639,-2.316490484,0.026794809,-0.604969889,-1.179702673,10
902,0.211816406,20,0.3,-1.097997997,4.301269627,-2.853474096,1.715908526,1.184509538,0.824152639,-2.316490484,0.026794809,-0.604969889,-1.179702673,10
903,0.287890625,20,0.4,-1.097997997,4.301269627,-2.853474096,1.715908526,1.184509538,0.824152639,-2.316490484,0.026794809,-0.604969889,-1.179702673,10
904,0.340332031,20,0.5,-1.097997997,4.301269627,-2.853474096,1.715908526,1.184509538,0.824152639,-2.316490484,0.026794809,-0.604969889,-1.179702673,10
905,0.438574219,20,0.6,-1.097997997,4.301269627,-2.853474096,1.715908526,1.184509538,0.824152639,-2.316490484,0.026794809,-0.604969889,-1.179702673,10
906,0.480908203,20,0.7,-1.097997997,4.301269627,-2.853474096,1.715908526,1.184509538,0.824152639,-2.316490484,0.026794809,-0.604969889,-1.179702673,10
907,0.575390625,20,0.8,-1.097997997,4.301269627,-2.853474096,1.715908526,1.184509538,0.824152639,-2.316490484,0.026794809,-0.604969889,-1.179702673,10
908,0.647314453,20,0.9,-1.097997997,4.301269627,-2.853474096,1.715908526,1.184509538,0.824152639,-2.316490484,0.026794809,-0.604969889,-1.179702673,10
909,0.719238281,20,1,-1.097997997,4.301269627,-2.853474096,1.715908526,1.184509538,0.824152639,-2.316490484,0.026794809,-0.604969889,-1.179702673,10
910,0.075390625,20,0.1,-1.97E-16,4.193012063,2.557845618,1.016414655,-2.617148533,-1.958306325,-1.690183056,-1.046092544,-0.455541877,2.40E-17,10
911,0.141796875,20,0.2,-1.97E-16,4.193012063,2.557845618,1.016414655,-2.617148533,-1.958306325,-1.690183056,-1.046092544,-0.455541877,2.40E-17,10
912,0.212988281,20,0.3,-1.97E-16,4.193012063,2.557845618,1.016414655,-2.617148533,-1.958306325,-1.690183056,-1.046092544,-0.455541877,2.40E-17,10
913,0.287890625,20,0.4,-1.97E-16,4.193012063,2.557845618,1.016414655,-2.617148533,-1.958306325,-1.690183056,-1.046092544,-0.455541877,2.40E-17,10
914,0.367675781,20,0.5,-1.97E-16,4.193012063,2.557845618,1.016414655,-2.617148533,-1.958306325,-1.690183056,-1.046092544,-0.455541877,2.40E-17,10
915,0.442089844,20,0.6,-1.97E-16,4.193012063,2.557845618,1.016414655,-2.617148533,-1.958306325,-1.690183056,-1.046092544,-0.455541877,2.40E-17,10
916,0.504833984,20,0.7,-1.97E-16,4.193012063,2.557845618,1.016414655,-2.617148533,-1.958306325,-1.690183056,-1.046092544,-0.455541877,2.40E-17,10
917,0.585546875,20,0.8,-1.97E-16,4.193012063,2.557845618,1.016414655,-2.617148533,-1.958306325,-1.690183056,-1.046092544,-0.455541877,2.40E-17,10
918,0.649072266,20,0.9,-1.97E-16,4.193012063,2.557845618,1.016414655,-2.617148533,-1.958306325,-1.690183056,-1.046092544,-0.455541877,2.40E-17,10
919,0.750488281,20,1,-1.97E-16,4.193012063,2.557845618,1.016414655,-2.617148533,-1.958306325,-1.690183056,-1.046092544,-0.455541877,2.40E-17,10
920,0.072265625,20,0.1,-1,4.189273054,1.818659035,1.732050808,0.634177213,0.128138412,-2.358424112,-2.119092128,-1.732050808,-1.292731474,10
921,0.137109375,20,0.2,-1,4.189273054,1.818659035,1.732050808,0.634177213,0.128138412,-2.358424112,-2.119092128,-1.732050808,-1.292731474,10
922,0.211230469,20,0.3,-1,4.189273054,1.818659035,1.732050808,0.634177213,0.128138412,-2.358424112,-2.119092128,-1.732050808,-1.292731474,10
923,0.281640625,20,0.4,-1,4.189273054,1.818659035,1.732050808,0.634177213,0.128138412,-2.358424112,-2.119092128,-1.732050808,-1.292731474,10
924,0.360839844,20,0.5,-1,4.189273054,1.818659035,1.732050808,0.634177213,0.128138412,-2.358424112,-2.119092128,-1.732050808,-1.292731474,10
925,0.428027344,20,0.6,-1,4.189273054,1.818659035,1.732050808,0.634177213,0.128138412,-2.358424112,-2.119092128,-1.732050808,-1.292731474,10
926,0.480224609,20,0.7,-1,4.189273054,1.818659035,1.732050808,0.634177213,0.128138412,-2.358424112,-2.119092128,-1.732050808,-1.292731474,10
927,0.581640625,20,0.8,-1,4.189273054,1.818659035,1.732050808,0.634177213,0.128138412,-2.358424112,-2.119092128,-1.732050808,-1.292731474,10
928,0.632373047,20,0.9,-1,4.189273054,1.818659035,1.732050808,0.634177213,0.128138412,-2.358424112,-2.119092128,-1.732050808,-1.292731474,10
929,0.716308594,20,1,-1,4.189273054,1.818659035,1.732050808,0.634177213,0.128138412,-2.358424112,-2.119092128,-1.732050808,-1.292731474,10
930,0.069140625,20,0.1,1,4.141228757,-2.920767706,-2,-2.071345457,-0.757432023,-0.420877129,0.119108124,1.576579119,1.333506316,10
931,0.139453125,20,0.2,1,4.141228757,-2.920767706,-2,-2.071345457,-0.757432023,-0.420877129,0.119108124,1.576579119,1.333506316,10
932,0.218261719,20,0.3,1,4.141228757,-2.920767706,-2,-2.071345457,-0.757432023,-0.420877129,0.119108124,1.576579119,1.333506316,10
933,0.278515625,20,0.4,1,4.141228757,-2.920767706,-2,-2.071345457,-0.757432023,-0.420877129,0.119108124,1.576579119,1.333506316,10
934,0.355957031,20,0.5,1,4.141228757,-2.920767706,-2,-2.071345457,-0.757432023,-0.420877129,0.119108124,1.576579119,1.333506316,10
935,0.416308594,20,0.6,1,4.141228757,-2.920767706,-2,-2.071345457,-0.757432023,-0.420877129,0.119108124,1.576579119,1.333506316,10
936,0.490478516,20,0.7,1,4.141228757,-2.920767706,-2,-2.071345457,-0.757432023,-0.420877129,0.119108124,1.576579119,1.333506316,10
937,0.555078125,20,0.8,1,4.141228757,-2.920767706,-2,-2.071345457,-0.757432023,-0.420877129,0.119108124,1.576579119,1.333506316,10
938,0.635009766,20,0.9,1,4.141228757,-2.920767706,-2,-2.071345457,-0.757432023,-0.420877129,0.119108124,1.576579119,1.333506316,10
939,0.679199219,20,1,1,4.141228757,-2.920767706,-2,-2.071345457,-0.757432023,-0.420877129,0.119108124,1.576579119,1.333506316,10
940,0.071484375,20,0.1,-1.288216639,4.21989465,1.989080556,-2.954191274,1.144320556,0.762461587,0.195770612,-0.85744832,-1.72314078,-1.488530948,10
941,0.141796875,20,0.2,-1.288216639,4.21989465,1.989080556,-2.954191274,1.144320556,0.762461587,0.195770612,-0.85744832,-1.72314078,-1.488530948,10
942,0.217089844,20,0.3,-1.288216639,4.21989465,1.989080556,-2.954191274,1.144320556,0.762461587,0.195770612,-0.85744832,-1.72314078,-1.488530948,10
943,0.283984375,20,0.4,-1.288216639,4.21989465,1.989080556,-2.954191274,1.144320556,0.762461587,0.195770612,-0.85744832,-1.72314078,-1.488530948,10
944,0.363769531,20,0.5,-1.288216639,4.21989465,1.989080556,-2.954191274,1.144320556,0.762461587,0.195770612,-0.85744832,-1.72314078,-1.488530948,10
945,0.431542969,20,0.6,-1.288216639,4.21989465,1.989080556,-2.954191274,1.144320556,0.762461587,0.195770612,-0.85744832,-1.72314078,-1.488530948,10
946,0.495263672,20,0.7,-1.288216639,4.21989465,1.989080556,-2.954191274,1.144320556,0.762461587,0.195770612,-0.85744832,-1.72314078,-1.488530948,10
947,0.588671875,20,0.8,-1.288216639,4.21989465,1.989080556,-2.954191274,1.144320556,0.762461587,0.195770612,-0.85744832,-1.72314078,-1.488530948,10
948,0.647314453,20,0.9,-1.288216639,4.21989465,1.989080556,-2.954191274,1.144320556,0.762461587,0.195770612,-0.85744832,-1.72314078,-1.488530948,10
949,0.687011719,20,1,-1.288216639,4.21989465,1.989080556,-2.954191274,1.144320556,0.762461587,0.195770612,-0.85744832,-1.72314078,-1.488530948,10
950,0.069140625,20,0.1,-1.663985622,4.276286094,1.713509661,-2.780522368,1.155544265,0.901588157,0.190084669,-2.162068159,-0.604111114,-1.026325583,10
951,0.137109375,20,0.2,-1.663985622,4.276286094,1.713509661,-2.780522368,1.155544265,0.901588157,0.190084669,-2.162068159,-0.604111114,-1.026325583,10
952,0.205957031,20,0.3,-1.663985622,4.276286094,1.713509661,-2.780522368,1.155544265,0.901588157,0.190084669,-2.162068159,-0.604111114,-1.026325583,10
953,0.282421875,20,0.4,-1.663985622,4.276286094,1.713509661,-2.780522368,1.155544265,0.901588157,0.190084669,-2.162068159,-0.604111114,-1.026325583,10
954,0.335449219,20,0.5,-1.663985622,4.276286094,1.713509661,-2.780522368,1.155544265,0.901588157,0.190084669,-2.162068159,-0.604111114,-1.026325583,10
955,0.409277344,20,0.6,-1.663985622,4.276286094,1.713509661,-2.780522368,1.155544265,0.901588157,0.190084669,-2.162068159,-0.604111114,-1.026325583,10
956,0.503466797,20,0.7,-1.663985622,4.276286094,1.713509661,-2.780522368,1.155544265,0.901588157,0.190084669,-2.162068159,-0.604111114,-1.026325583,10
957,0.558984375,20,0.8,-1.663985622,4.276286094,1.713509661,-2.780522368,1.155544265,0.901588157,0.190084669,-2.162068159,-0.604111114,-1.026325583,10
958,0.627978516,20,0.9,-1.663985622,4.276286094,1.713509661,-2.780522368,1.155544265,0.901588157,0.190084669,-2.162068159,-0.604111114,-1.026325583,10
959,0.725097656,20,1,-1.663985622,4.276286094,1.713509661,-2.780522368,1.155544265,0.901588157,0.190084669,-2.162068159,-0.604111114,-1.026325583,10
960,0.068359375,20,0.1,-1.71E-16,4.17008347,-2.828227,-2.440303272,1.89921025,1.483087878,-1.336599278,-1.028047231,0.080795184,2.62E-17,10
961,0.142578125,20,0.2,-1.71E-16,4.17008347,-2.828227,-2.440303272,1.89921025,1.483087878,-1.336599278,-1.028047231,0.080795184,2.62E-17,10
962,0.211816406,20,0.3,-1.71E-16,4.17008347,-2.828227,-2.440303272,1.89921025,1.483087878,-1.336599278,-1.028047231,0.080795184,2.62E-17,10
963,0.273046875,20,0.4,-1.71E-16,4.17008347,-2.828227,-2.440303272,1.89921025,1.483087878,-1.336599278,-1.028047231,0.080795184,2.62E-17,10
964,0.339355469,20,0.5,-1.71E-16,4.17008347,-2.828227,-2.440303272,1.89921025,1.483087878,-1.336599278,-1.028047231,0.080795184,2.62E-17,10
965,0.412207031,20,0.6,-1.71E-16,4.17008347,-2.828227,-2.440303272,1.89921025,1.483087878,-1.336599278,-1.028047231,0.080795184,2.62E-17,10
966,0.493212891,20,0.7,-1.71E-16,4.17008347,-2.828227,-2.440303272,1.89921025,1.483087878,-1.336599278,-1.028047231,0.080795184,2.62E-17,10
967,0.572265625,20,0.8,-1.71E-16,4.17008347,-2.828227,-2.440303272,1.89921025,1.483087878,-1.336599278,-1.028047231,0.080795184,2.62E-17,10
968,0.633251953,20,0.9,-1.71E-16,4.17008347,-2.828227,-2.440303272,1.89921025,1.483087878,-1.336599278,-1.028047231,0.080795184,2.62E-17,10
969,0.696777344,20,1,-1.71E-16,4.17008347,-2.828227,-2.440303272,1.89921025,1.483087878,-1.336599278,-1.028047231,0.080795184,2.62E-17,10
